txn_id,customer_id,account_id,txn_date,amount,txn_type,merchant_category,device,ml_score,ml_flag,explain_top
TXN100582,1833,AC132266,2025-09-16 23:39:32,215438.87,0,7,0,0.98,1,"[[""hour"", 0.004054853763023868], [""amount"", -0.4679166564839173], [""amount"", -0.4679166564839173], [""hour"", 0.004054853763023868], [""hour"", 0.004054853763023868], [""amount"", -0.4679166564839173]]"
TXN100142,1834,AC170086,2025-07-21 11:29:06,144481.33,1,2,1,0.985,1,"[[""hour"", -0.004751984550664892], [""amount"", -0.47232898692189856], [""hour"", -0.004751984550664892], [""amount"", -0.47232898692189856], [""amount"", -0.47232898692189856], [""hour"", -0.004751984550664892]]"
TXN100818,1834,AC162200,2025-08-24 07:17:40,233445.62,1,7,1,0.99,1,"[[""hour"", -0.00609499176158151], [""amount"", -0.4679757608992367], [""hour"", -0.00609499176158151], [""amount"", -0.4679757608992367], [""hour"", -0.00609499176158151], [""amount"", -0.4679757608992367]]"
TXN101618,1834,AC144521,2025-09-15 03:48:04,135133.55,1,2,0,0.995,1,"[[""hour"", -0.016955046352475876], [""amount"", -0.46492708953226675], [""hour"", -0.016955046352475876], [""amount"", -0.46492708953226675], [""hour"", -0.016955046352475876], [""amount"", -0.46492708953226675]]"
TXN101144,1835,AC193798,2025-07-15 14:12:31,42254.7,1,6,1,0.01,0,"[[""amount"", 0.4671604546144754], [""hour"", 0.0059182483307386475], [""amount"", 0.4671604546144754], [""hour"", 0.0059182483307386475], [""amount"", 0.4671604546144754], [""hour"", 0.0059182483307386475]]"
TXN101598,1835,AC197808,2025-08-07 22:40:20,166530.11,1,5,0,1.0,1,"[[""amount"", -0.46093312086648125], [""hour"", -0.002766319995061851], [""hour"", -0.002766319995061851], [""amount"", -0.46093312086648125], [""hour"", -0.002766319995061851], [""amount"", -0.46093312086648125]]"
TXN100769,1835,AC154456,2025-08-08 08:53:21,229838.21,1,7,1,0.99,1,"[[""hour"", -0.0002012298686464629], [""amount"", -0.4662703327170696], [""hour"", -0.0002012298686464629], [""amount"", -0.4662703327170696], [""hour"", -0.0002012298686464629], [""amount"", -0.4662703327170696]]"
TXN100921,1835,AC115097,2025-08-31 15:34:19,91255.78,0,7,2,0.035,0,"[[""amount"", 0.4231294128783525], [""hour"", 0.006110892994361444], [""amount"", 0.4231294128783525], [""hour"", 0.006110892994361444], [""amount"", 0.4231294128783525], [""hour"", 0.006110892994361444]]"
TXN101166,1837,AC116960,2025-07-08 23:20:01,28097.04,1,3,0,0.04,0,"[[""hour"", -0.016393696963817882], [""amount"", 0.45611117430752407], [""hour"", -0.016393696963817882], [""amount"", 0.45611117430752407], [""amount"", 0.45611117430752407], [""hour"", -0.016393696963817882]]"
TXN101704,1837,AC117366,2025-07-24 23:16:34,238826.92,1,5,2,0.995,1,"[[""hour"", 0.0006303671306482623], [""amount"", -0.4676026339402908], [""amount"", -0.4676026339402908], [""hour"", 0.0006303671306482623], [""hour"", 0.0006303671306482623], [""amount"", -0.4676026339402908]]"
TXN100416,1837,AC195955,2025-08-29 17:09:05,225587.22,1,2,0,0.995,1,"[[""hour"", -0.004363627313863383], [""amount"", -0.4809854833018361], [""hour"", -0.004363627313863383], [""amount"", -0.4809854833018361], [""hour"", -0.004363627313863383], [""amount"", -0.4809854833018361]]"
TXN101021,1837,AC139783,2025-09-10 17:10:51,131679.24,1,4,2,0.985,1,"[[""hour"", -0.0017471513315352996], [""amount"", -0.4714288249180569], [""hour"", -0.0017471513315352996], [""amount"", -0.4714288249180569], [""hour"", -0.0017471513315352996], [""amount"", -0.4714288249180569]]"
TXN101207,1838,AC182175,2025-08-07 06:43:16,181147.5,1,0,0,1.0,1,"[[""hour"", -0.001776375195750333], [""amount"", -0.4755650703749765], [""hour"", -0.001776375195750333], [""amount"", -0.4755650703749765], [""hour"", -0.001776375195750333], [""amount"", -0.4755650703749765]]"
TXN101452,1839,AC102888,2025-09-21 12:14:39,85882.83,1,5,0,0.01,0,"[[""amount"", 0.4822797976520797], [""hour"", 0.001659596991013203], [""amount"", 0.4822797976520797], [""hour"", 0.001659596991013203], [""amount"", 0.4822797976520797], [""hour"", 0.001659596991013203]]"
TXN100964,1839,AC107945,2025-09-27 20:56:26,172513.83,1,7,1,1.0,1,"[[""hour"", 0.0066615281815113605], [""amount"", -0.45333728817178703], [""amount"", -0.45333728817178703], [""hour"", 0.0066615281815113605], [""hour"", 0.0066615281815113605], [""amount"", -0.45333728817178703]]"
TXN101764,1840,AC104404,2025-07-29 06:30:48,4062.58,1,4,1,0.095,0,"[[""amount"", 0.4104051922967624], [""hour"", -0.0020925370125205985], [""hour"", -0.0020925370125205985], [""amount"", 0.4104051922967624], [""amount"", 0.4104051922967624], [""hour"", -0.0020925370125205985]]"
TXN100775,1840,AC145238,2025-09-22 19:47:06,25205.23,0,4,1,0.0,0,"[[""amount"", 0.4445077988472272], [""hour"", 0.011403668612728202], [""amount"", 0.4445077988472272], [""hour"", 0.011403668612728202], [""amount"", 0.4445077988472272], [""hour"", 0.011403668612728202]]"
TXN100220,1841,AC152218,2025-08-07 11:15:17,80040.38,1,0,2,0.015,0,"[[""amount"", 0.4758309450349143], [""hour"", 0.002321494749317916], [""amount"", 0.4758309450349143], [""hour"", 0.002321494749317916], [""amount"", 0.4758309450349143], [""hour"", 0.002321494749317916]]"
TXN101333,1842,AC140935,2025-07-03 08:42:13,181545.9,1,1,2,0.995,1,"[[""hour"", -0.0030403494394177248], [""amount"", -0.4805414340966526], [""hour"", -0.0030403494394177248], [""amount"", -0.4805414340966526], [""hour"", -0.0030403494394177248], [""amount"", -0.4805414340966526]]"
TXN100483,1842,AC131452,2025-07-27 15:20:14,152163.56,0,5,2,0.995,1,"[[""hour"", -0.004242219326096218], [""amount"", -0.45575065865508213], [""hour"", -0.004242219326096218], [""amount"", -0.45575065865508213], [""hour"", -0.004242219326096218], [""amount"", -0.45575065865508213]]"
TXN101652,1842,AC180190,2025-07-29 14:06:15,173896.51,0,4,0,0.995,1,"[[""hour"", -0.008007331650841703], [""amount"", -0.4792763404785075], [""hour"", -0.008007331650841703], [""amount"", -0.4792763404785075], [""amount"", -0.4792763404785075], [""hour"", -0.008007331650841703]]"
TXN101231,1842,AC102285,2025-08-05 20:38:41,97491.28,1,0,0,0.02,0,"[[""amount"", 0.4066897649274217], [""hour"", 0.011058048704173632], [""amount"", 0.4066897649274217], [""hour"", 0.011058048704173632], [""amount"", 0.4066897649274217], [""hour"", 0.011058048704173632]]"
TXN100252,1842,AC183992,2025-08-22 12:05:13,183952.33,1,0,2,0.99,1,"[[""hour"", -0.005973907297427566], [""amount"", -0.4677324883194261], [""hour"", -0.005973907297427566], [""amount"", -0.4677324883194261], [""hour"", -0.005973907297427566], [""amount"", -0.4677324883194261]]"
TXN101981,1842,AC143194,2025-09-12 06:46:25,98142.89,1,3,1,0.075,0,"[[""amount"", 0.4209312963185104], [""hour"", 0.005271440740111039], [""amount"", 0.4209312963185104], [""hour"", 0.005271440740111039], [""hour"", 0.005271440740111039], [""amount"", 0.4209312963185104]]"
TXN101028,1843,AC178446,2025-08-06 09:55:51,232714.17,1,7,0,1.0,1,"[[""hour"", -0.002946680229653073], [""amount"", -0.4500561637198497], [""hour"", -0.002946680229653073], [""amount"", -0.4500561637198497], [""hour"", -0.002946680229653073], [""amount"", -0.4500561637198497]]"
TXN100317,1843,AC105982,2025-09-14 23:59:08,220872.82,1,6,1,0.975,1,"[[""hour"", 0.0009817634622651583], [""amount"", -0.47105173576329046], [""amount"", -0.47105173576329046], [""hour"", 0.0009817634622651583], [""hour"", 0.0009817634622651583], [""amount"", -0.47105173576329046]]"
TXN101223,1843,AC161235,2025-09-16 09:29:17,1560.02,0,1,1,0.02,0,"[[""hour"", 0.007366728574724863], [""amount"", 0.4153868580898968], [""amount"", 0.4153868580898968], [""hour"", 0.007366728574724863], [""amount"", 0.4153868580898968], [""hour"", 0.007366728574724863]]"
TXN101051,1844,AC126348,2025-07-27 11:58:49,148105.34,1,7,1,0.995,1,"[[""hour"", -0.004339085211694305], [""amount"", -0.44993896049176624], [""hour"", -0.004339085211694305], [""amount"", -0.44993896049176624], [""hour"", -0.004339085211694305], [""amount"", -0.44993896049176624]]"
TXN101851,1844,AC144380,2025-08-08 07:12:21,216435.46,1,5,0,0.995,1,"[[""hour"", -8.321866795192913e-05], [""amount"", -0.4752396631971114], [""hour"", -8.321866795192913e-05], [""amount"", -0.4752396631971114], [""hour"", -8.321866795192913e-05], [""amount"", -0.4752396631971114]]"
TXN100623,1845,AC148088,2025-08-04 23:57:23,22409.15,1,1,2,0.03,0,"[[""hour"", 0.007067870667239847], [""amount"", 0.42448858545935547], [""amount"", 0.42448858545935547], [""hour"", 0.007067870667239847], [""amount"", 0.42448858545935547], [""hour"", 0.007067870667239847]]"
TXN100592,1845,AC158756,2025-08-23 10:55:06,240673.04,1,2,1,0.995,1,"[[""hour"", -0.0012442249542468115], [""amount"", -0.48502935240352074], [""hour"", -0.0012442249542468115], [""amount"", -0.48502935240352074], [""hour"", -0.0012442249542468115], [""amount"", -0.48502935240352074]]"
TXN100144,1845,AC128471,2025-08-30 06:08:18,52055.55,1,6,0,0.04,0,"[[""amount"", 0.4733839868321421], [""hour"", 0.0014457326550282364], [""amount"", 0.4733839868321421], [""hour"", 0.0014457326550282364], [""hour"", 0.0014457326550282364], [""amount"", 0.4733839868321421]]"
TXN100422,1845,AC178207,2025-09-09 05:56:46,47285.4,1,2,2,0.03,0,"[[""amount"", 0.4491504627864854], [""hour"", 0.00962646146576808], [""amount"", 0.4491504627864854], [""hour"", 0.00962646146576808], [""amount"", 0.4491504627864854], [""hour"", 0.00962646146576808]]"
TXN101657,1846,AC150959,2025-09-16 20:09:04,94921.42,1,1,2,0.045,0,"[[""hour"", 0.003622381730134632], [""amount"", 0.4337460731976906], [""amount"", 0.4337460731976906], [""hour"", 0.003622381730134632], [""amount"", 0.4337460731976906], [""hour"", 0.003622381730134632]]"
TXN101202,1846,AC188857,2025-09-19 04:33:11,21026.51,1,6,1,0.025,0,"[[""amount"", 0.46130601105690877], [""hour"", 0.006127756741122814], [""amount"", 0.46130601105690877], [""hour"", 0.006127756741122814], [""amount"", 0.46130601105690877], [""hour"", 0.006127756741122814]]"
TXN101516,1847,AC146117,2025-09-20 18:22:11,201197.05,1,3,1,1.0,1,"[[""hour"", -0.004219181018280218], [""amount"", -0.47763263601105205], [""hour"", -0.004219181018280218], [""amount"", -0.47763263601105205], [""hour"", -0.004219181018280218], [""amount"", -0.47763263601105205]]"
TXN100589,1848,AC128716,2025-08-24 11:26:08,64305.63,1,1,0,0.005,0,"[[""amount"", 0.47822007000286165], [""hour"", 0.002736339948410212], [""amount"", 0.47822007000286165], [""hour"", 0.002736339948410212], [""hour"", 0.002736339948410212], [""amount"", 0.47822007000286165]]"
TXN101758,1848,AC177659,2025-09-17 17:08:13,140896.7,1,7,1,0.99,1,"[[""amount"", -0.44810827052062985], [""hour"", -0.004965843688778095], [""hour"", -0.004965843688778095], [""amount"", -0.44810827052062985], [""hour"", -0.004965843688778095], [""amount"", -0.44810827052062985]]"
TXN100190,1849,AC160008,2025-07-14 20:29:26,1665.16,1,5,1,0.0,0,"[[""hour"", 0.016642260901860405], [""amount"", 0.44780204049168687], [""amount"", 0.44780204049168687], [""hour"", 0.016642260901860405], [""amount"", 0.44780204049168687], [""hour"", 0.016642260901860405]]"
TXN101318,1849,AC198929,2025-07-17 04:21:55,183907.49,0,3,0,0.995,1,"[[""hour"", -0.0064612476360750674], [""amount"", -0.46867940085333665], [""hour"", -0.0064612476360750674], [""amount"", -0.46867940085333665], [""hour"", -0.0064612476360750674], [""amount"", -0.46867940085333665]]"
TXN100264,1849,AC176460,2025-07-17 19:43:34,57578.3,0,4,1,0.01,0,"[[""amount"", 0.4614750324750632], [""hour"", 0.00899203029486571], [""amount"", 0.4614750324750632], [""hour"", 0.00899203029486571], [""amount"", 0.4614750324750632], [""hour"", 0.00899203029486571]]"
TXN100197,1849,AC108011,2025-09-06 03:08:33,205930.33,1,7,0,0.995,1,"[[""hour"", -0.015116709142878725], [""amount"", -0.44596040134504955], [""hour"", -0.015116709142878725], [""amount"", -0.44596040134504955], [""hour"", -0.015116709142878725], [""amount"", -0.44596040134504955]]"
TXN100890,1850,AC104463,2025-07-10 10:27:01,44993.12,1,0,2,0.035,0,"[[""amount"", 0.4714962222239109], [""hour"", -0.0005990520857288096], [""hour"", -0.0005990520857288096], [""amount"", 0.4714962222239109], [""amount"", 0.4714962222239109], [""hour"", -0.0005990520857288096]]"
TXN101414,1851,AC103106,2025-07-02 20:20:54,204173.07,1,3,0,0.99,1,"[[""hour"", 0.004185113919699814], [""amount"", -0.4634718199186668], [""amount"", -0.4634718199186668], [""hour"", 0.004185113919699814], [""hour"", 0.004185113919699814], [""amount"", -0.4634718199186668]]"
TXN100966,1851,AC111702,2025-07-05 19:41:42,154477.78,0,4,1,0.99,1,"[[""hour"", 0.0015568550127595924], [""amount"", -0.4642875663305014], [""amount"", -0.4642875663305014], [""hour"", 0.0015568550127595924], [""hour"", 0.0015568550127595924], [""amount"", -0.4642875663305014]]"
TXN101058,1851,AC179605,2025-07-20 16:10:09,176797.15,1,4,1,0.975,1,"[[""hour"", 0.0021674047940355994], [""amount"", -0.47390453725156045], [""amount"", -0.47390453725156045], [""hour"", 0.0021674047940355994], [""hour"", 0.0021674047940355994], [""amount"", -0.47390453725156045]]"
TXN100062,1851,AC110745,2025-08-16 19:51:37,164403.18,1,5,0,1.0,1,"[[""hour"", -0.0013440192525026105], [""amount"", -0.4537825214088747], [""hour"", -0.0013440192525026105], [""amount"", -0.4537825214088747], [""hour"", -0.0013440192525026105], [""amount"", -0.4537825214088747]]"
TXN100306,1852,AC165363,2025-07-10 12:52:52,17812.09,1,7,1,0.005,0,"[[""amount"", 0.4746405249865049], [""hour"", 0.001807439989289461], [""amount"", 0.4746405249865049], [""hour"", 0.001807439989289461], [""amount"", 0.4746405249865049], [""hour"", 0.001807439989289461]]"
TXN101996,1852,AC170697,2025-08-19 16:42:28,131430.02,1,7,2,0.995,1,"[[""hour"", -0.005227765626479694], [""amount"", -0.4607165345402918], [""hour"", -0.005227765626479694], [""amount"", -0.4607165345402918], [""amount"", -0.4607165345402918], [""hour"", -0.005227765626479694]]"
TXN101067,1853,AC117717,2025-07-21 18:22:10,122198.21,1,1,1,0.985,1,"[[""hour"", -0.0006625701505816469], [""amount"", -0.468456960103611], [""hour"", -0.0006625701505816469], [""amount"", -0.468456960103611], [""amount"", -0.468456960103611], [""hour"", -0.0006625701505816469]]"
TXN100932,1853,AC156694,2025-08-20 05:20:07,66831.51,0,4,2,0.045,0,"[[""amount"", 0.4769948419395644], [""hour"", 0.004622968967882564], [""amount"", 0.4769948419395644], [""hour"", 0.004622968967882564], [""hour"", 0.004622968967882564], [""amount"", 0.4769948419395644]]"
TXN100056,1853,AC150749,2025-08-31 10:03:16,95970.59,1,1,0,0.025,0,"[[""amount"", 0.44047484953764254], [""hour"", 0.011494895750304877], [""amount"", 0.44047484953764254], [""hour"", 0.011494895750304877], [""hour"", 0.011494895750304877], [""amount"", 0.44047484953764254]]"
TXN100200,1853,AC126671,2025-09-03 04:45:30,227809.74,1,0,2,0.98,1,"[[""hour"", -0.0028239821846151435], [""amount"", -0.4616459307921766], [""hour"", -0.0028239821846151435], [""amount"", -0.4616459307921766], [""hour"", -0.0028239821846151435], [""amount"", -0.4616459307921766]]"
TXN100621,1854,AC128308,2025-09-22 06:14:27,212395.29,0,5,1,0.955,1,"[[""hour"", 0.004760277399055233], [""amount"", -0.4647986510838098], [""amount"", -0.4647986510838098], [""hour"", 0.004760277399055233], [""amount"", -0.4647986510838098], [""hour"", 0.004760277399055233]]"
TXN100864,1855,AC143313,2025-07-05 11:39:41,169694.43,1,5,0,1.0,1,"[[""amount"", -0.46859275597950195], [""hour"", -0.0034710040435857992], [""hour"", -0.0034710040435857992], [""amount"", -0.46859275597950195], [""hour"", -0.0034710040435857992], [""amount"", -0.46859275597950195]]"
TXN101794,1856,AC185998,2025-07-19 07:43:07,131127.47,1,7,0,1.0,1,"[[""hour"", -0.002980320589526161], [""amount"", -0.44543979999799116], [""hour"", -0.002980320589526161], [""amount"", -0.44543979999799116], [""hour"", -0.002980320589526161], [""amount"", -0.44543979999799116]]"
TXN100716,1856,AC187330,2025-08-07 20:13:21,21491.99,1,5,2,0.04,0,"[[""amount"", 0.45772377754104493], [""hour"", -0.0011432376915797877], [""hour"", -0.0011432376915797877], [""amount"", 0.45772377754104493], [""amount"", 0.45772377754104493], [""hour"", -0.0011432376915797877]]"
TXN100515,1856,AC122971,2025-08-27 19:30:07,221327.8,1,4,2,0.995,1,"[[""hour"", 0.0016521402677578806], [""amount"", -0.4793433290242726], [""amount"", -0.4793433290242726], [""hour"", 0.0016521402677578806], [""hour"", 0.0016521402677578806], [""amount"", -0.4793433290242726]]"
TXN100480,1857,AC176783,2025-07-02 17:45:32,162284.87,1,6,0,1.0,1,"[[""hour"", -0.004568270907757404], [""amount"", -0.45929386833016117], [""hour"", -0.004568270907757404], [""amount"", -0.45929386833016117], [""hour"", -0.004568270907757404], [""amount"", -0.45929386833016117]]"
TXN100768,1857,AC174466,2025-07-16 10:24:58,150501.72,1,2,1,0.98,1,"[[""hour"", 0.0006399140667203032], [""amount"", -0.4606523152708581], [""amount"", -0.4606523152708581], [""hour"", 0.0006399140667203032], [""hour"", 0.0006399140667203032], [""amount"", -0.4606523152708581]]"
TXN100394,1857,AC167823,2025-09-25 07:20:11,100496.32,1,2,0,0.945,1,"[[""hour"", -0.006461558845925802], [""amount"", -0.40532128288487373], [""hour"", -0.006461558845925802], [""amount"", -0.40532128288487373], [""hour"", -0.006461558845925802], [""amount"", -0.40532128288487373]]"
TXN101221,1857,AC191075,2025-09-25 09:03:42,63994.51,1,4,2,0.01,0,"[[""amount"", 0.4639263127736079], [""hour"", 0.009471177309604638], [""amount"", 0.4639263127736079], [""hour"", 0.009471177309604638], [""amount"", 0.4639263127736079], [""hour"", 0.009471177309604638]]"
TXN101565,1858,AC191728,2025-07-01 05:55:20,39878.4,0,4,0,0.01,0,"[[""amount"", 0.4591160970940441], [""hour"", 0.007483321811239029], [""amount"", 0.4591160970940441], [""hour"", 0.007483321811239029], [""amount"", 0.4591160970940441], [""hour"", 0.007483321811239029]]"
TXN100091,1859,AC186683,2025-08-08 23:42:42,223226.4,0,5,0,0.98,1,"[[""hour"", 0.00318019412090773], [""amount"", -0.4688371046586191], [""amount"", -0.4688371046586191], [""hour"", 0.00318019412090773], [""hour"", 0.00318019412090773], [""amount"", -0.4688371046586191]]"
TXN101410,1859,AC135015,2025-09-26 05:48:56,219766.05,1,7,2,0.99,1,"[[""hour"", 0.0019914071041936075], [""amount"", -0.46536458225181926], [""amount"", -0.46536458225181926], [""hour"", 0.0019914071041936075], [""hour"", 0.0019914071041936075], [""amount"", -0.46536458225181926]]"
TXN101894,1860,AC177231,2025-07-04 11:11:16,179337.57,1,7,1,0.995,1,"[[""hour"", -0.00294546765768055], [""amount"", -0.4516872405083313], [""hour"", -0.00294546765768055], [""amount"", -0.4516872405083313], [""hour"", -0.00294546765768055], [""amount"", -0.4516872405083313]]"
TXN100754,1860,AC154537,2025-08-17 19:33:42,205983.3,1,2,2,1.0,1,"[[""hour"", -0.003388099888169269], [""amount"", -0.474415111612761], [""hour"", -0.003388099888169269], [""amount"", -0.474415111612761], [""hour"", -0.003388099888169269], [""amount"", -0.474415111612761]]"
TXN101675,1860,AC178392,2025-09-02 23:13:03,40077.19,1,7,2,0.015,0,"[[""amount"", 0.44930813846704165], [""hour"", 0.008142553819223342], [""amount"", 0.44930813846704165], [""hour"", 0.008142553819223342], [""amount"", 0.44930813846704165], [""hour"", 0.008142553819223342]]"
TXN100637,1860,AC139379,2025-09-26 20:32:32,96087.31,0,4,1,0.025,0,"[[""amount"", 0.39878069130720845], [""hour"", 0.018297406906318665], [""amount"", 0.39878069130720845], [""hour"", 0.018297406906318665], [""hour"", 0.018297406906318665], [""amount"", 0.39878069130720845]]"
TXN101009,1862,AC142187,2025-07-22 13:35:28,38350.69,1,7,2,0.03,0,"[[""hour"", -0.005108443101120965], [""amount"", 0.4728640574110907], [""hour"", -0.005108443101120965], [""amount"", 0.4728640574110907], [""amount"", 0.4728640574110907], [""hour"", -0.005108443101120965]]"
TXN101706,1863,AC162244,2025-07-19 11:49:56,214516.92,1,3,1,0.995,1,"[[""hour"", -0.0033715371499008877], [""amount"", -0.4750764588559225], [""hour"", -0.0033715371499008877], [""amount"", -0.4750764588559225], [""hour"", -0.0033715371499008877], [""amount"", -0.4750764588559225]]"
TXN100513,1863,AC109202,2025-07-20 12:54:22,75504.96,1,4,0,0.01,0,"[[""amount"", 0.47633901359684455], [""hour"", 0.0048260019899100766], [""amount"", 0.47633901359684455], [""hour"", 0.0048260019899100766], [""amount"", 0.47633901359684455], [""hour"", 0.0048260019899100766]]"
TXN100665,1864,AC161419,2025-07-14 01:29:36,162194.63,1,3,2,1.0,1,"[[""hour"", -0.014400522372998983], [""amount"", -0.4704836577602362], [""hour"", -0.014400522372998983], [""amount"", -0.4704836577602362], [""hour"", -0.014400522372998983], [""amount"", -0.4704836577602362]]"
TXN101796,1864,AC126548,2025-08-17 16:49:23,165597.64,1,4,2,0.995,1,"[[""hour"", -0.002295362864591576], [""amount"", -0.4753540725078372], [""hour"", -0.002295362864591576], [""amount"", -0.4753540725078372], [""hour"", -0.002295362864591576], [""amount"", -0.4753540725078372]]"
TXN101617,1864,AC195482,2025-09-14 18:10:04,157097.44,0,5,0,1.0,1,"[[""hour"", -0.008174383066277484], [""amount"", -0.47823522744380376], [""hour"", -0.008174383066277484], [""amount"", -0.47823522744380376], [""hour"", -0.008174383066277484], [""amount"", -0.47823522744380376]]"
TXN100255,1864,AC199693,2025-09-21 22:59:13,126236.51,1,4,0,0.955,1,"[[""hour"", 0.010873331955972695], [""amount"", -0.4602788332055573], [""amount"", -0.4602788332055573], [""hour"", 0.010873331955972695], [""hour"", 0.010873331955972695], [""amount"", -0.4602788332055573]]"
TXN101886,1864,AC184584,2025-09-24 09:23:45,138360.99,1,3,2,0.995,1,"[[""hour"", -0.001295455135099642], [""amount"", -0.4688680293841084], [""hour"", -0.001295455135099642], [""amount"", -0.4688680293841084], [""hour"", -0.001295455135099642], [""amount"", -0.4688680293841084]]"
TXN101735,1865,AC149938,2025-07-01 14:55:55,82094.57,1,1,0,0.0,0,"[[""amount"", 0.47015567258129826], [""hour"", 0.008951953957639598], [""amount"", 0.47015567258129826], [""hour"", 0.008951953957639598], [""amount"", 0.47015567258129826], [""hour"", 0.008951953957639598]]"
TXN101558,1865,AC155885,2025-07-27 07:27:46,158427.41,0,7,1,0.99,1,"[[""hour"", -0.008067446168919067], [""amount"", -0.46260206935033693], [""hour"", -0.008067446168919067], [""amount"", -0.46260206935033693], [""hour"", -0.008067446168919067], [""amount"", -0.46260206935033693]]"
TXN101549,1865,AC182491,2025-08-18 20:06:37,19964.41,1,5,0,0.02,0,"[[""hour"", 0.013289932486077271], [""amount"", 0.44411172216229183], [""amount"", 0.44411172216229183], [""hour"", 0.013289932486077271], [""amount"", 0.44411172216229183], [""hour"", 0.013289932486077271]]"
TXN101749,1866,AC184369,2025-09-17 16:18:12,174522.97,0,3,2,0.99,1,"[[""hour"", -0.0039799574364993385], [""amount"", -0.46039496958684906], [""hour"", -0.0039799574364993385], [""amount"", -0.46039496958684906], [""hour"", -0.0039799574364993385], [""amount"", -0.46039496958684906]]"
TXN100468,1866,AC158871,2025-09-28 02:10:50,194654.06,1,6,2,1.0,1,"[[""hour"", -0.01445675073285149], [""amount"", -0.4621739240527962], [""hour"", -0.01445675073285149], [""amount"", -0.4621739240527962], [""hour"", -0.01445675073285149], [""amount"", -0.4621739240527962]]"
TXN100614,1867,AC159091,2025-07-01 08:46:53,82459.25,1,3,0,0.02,0,"[[""amount"", 0.4633438029433775], [""hour"", 0.0018502707840960147], [""amount"", 0.4633438029433775], [""hour"", 0.0018502707840960147], [""amount"", 0.4633438029433775], [""hour"", 0.0018502707840960147]]"
TXN101038,1867,AC193992,2025-07-03 07:00:59,80824.4,1,5,2,0.0,0,"[[""amount"", 0.48257831167263193], [""hour"", 0.010451361155669978], [""amount"", 0.48257831167263193], [""hour"", 0.010451361155669978], [""amount"", 0.48257831167263193], [""hour"", 0.010451361155669978]]"
TXN101398,1867,AC123959,2025-07-20 06:03:37,42403.02,0,2,0,0.03,0,"[[""amount"", 0.43242514281299355], [""hour"", 0.002225479608005614], [""amount"", 0.43242514281299355], [""hour"", 0.002225479608005614], [""hour"", 0.002225479608005614], [""amount"", 0.43242514281299355]]"
TXN100764,1867,AC184867,2025-07-21 23:58:24,109655.27,1,5,1,0.94,1,"[[""hour"", 0.007757796793596234], [""amount"", -0.42704118886585024], [""amount"", -0.42704118886585024], [""hour"", 0.007757796793596234], [""amount"", -0.42704118886585024], [""hour"", 0.007757796793596234]]"
TXN101024,1867,AC120883,2025-08-01 15:24:34,205580.47,1,5,0,0.99,1,"[[""hour"", -0.0064771706200797835], [""amount"", -0.4623160903152185], [""hour"", -0.0064771706200797835], [""amount"", -0.4623160903152185], [""hour"", -0.0064771706200797835], [""amount"", -0.4623160903152185]]"
TXN101944,1867,AC116099,2025-09-10 03:15:42,109384.1,0,3,2,0.83,1,"[[""hour"", -0.013062875137341981], [""amount"", -0.39758618174885363], [""hour"", -0.013062875137341981], [""amount"", -0.39758618174885363], [""hour"", -0.013062875137341981], [""amount"", -0.39758618174885363]]"
TXN101095,1867,AC108765,2025-09-10 19:12:14,2566.77,1,7,0,0.065,0,"[[""amount"", 0.3997581614996502], [""hour"", 0.009175817074965193], [""amount"", 0.3997581614996502], [""hour"", 0.009175817074965193], [""hour"", 0.009175817074965193], [""amount"", 0.3997581614996502]]"
TXN101830,1867,AC197387,2025-09-18 01:42:58,17071.61,1,0,1,0.08,0,"[[""hour"", -0.01311282097025899], [""amount"", 0.3922090014723279], [""hour"", -0.01311282097025899], [""amount"", 0.3922090014723279], [""amount"", 0.3922090014723279], [""hour"", -0.01311282097025899]]"
TXN101664,1869,AC113298,2025-09-09 21:17:13,3006.89,1,2,0,0.005,0,"[[""amount"", 0.4415466237915483], [""hour"", 0.009157189949167054], [""amount"", 0.4415466237915483], [""hour"", 0.009157189949167054], [""amount"", 0.4415466237915483], [""hour"", 0.009157189949167054]]"
TXN101515,1870,AC159346,2025-07-19 03:10:17,35128.31,1,3,1,0.01,0,"[[""amount"", 0.4750968172048623], [""hour"", -0.005495761520094363], [""hour"", -0.005495761520094363], [""amount"", 0.4750968172048623], [""amount"", 0.4750968172048623], [""hour"", -0.005495761520094363]]"
TXN101984,1870,AC111944,2025-08-14 10:47:05,133182.05,0,4,0,0.995,1,"[[""hour"", 0.0004693056632813935], [""amount"", -0.46572574592763094], [""amount"", -0.46572574592763094], [""hour"", 0.0004693056632813935], [""hour"", 0.0004693056632813935], [""amount"", -0.46572574592763094]]"
TXN101210,1871,AC128085,2025-07-15 10:08:56,9966.27,1,6,2,0.055,0,"[[""amount"", 0.44451592402545115], [""hour"", -0.0013674395114973174], [""hour"", -0.0013674395114973174], [""amount"", 0.44451592402545115], [""amount"", 0.44451592402545115], [""hour"", -0.0013674395114973174]]"
TXN101971,1871,AC144364,2025-08-14 12:56:27,6338.85,1,7,1,0.02,0,"[[""amount"", 0.46243300706803897], [""hour"", 0.005565701102571822], [""amount"", 0.46243300706803897], [""hour"", 0.005565701102571822], [""amount"", 0.46243300706803897], [""hour"", 0.005565701102571822]]"
