txn_id,customer_id,account_id,txn_date,amount,txn_type,merchant_category,location,device
TXN100838,1326,AC158069,2025-09-14 12:00:09,247748.09,credit,Grocery,Stacyville,web
TXN100839,1909,AC172234,2025-09-15 17:49:40,198006.62,debit,Healthcare,Fosterhaven,pos
TXN100840,1670,AC166619,2025-07-17 15:08:32,128574.08,debit,Dining,North Jane,web
TXN100841,1438,AC103633,2025-07-20 10:06:10,20681.3,debit,Healthcare,Lake Timothyfurt,pos
TXN100842,1568,AC166005,2025-09-02 09:59:36,211600.27,credit,Healthcare,Amymouth,web
TXN100843,1566,AC162983,2025-09-18 16:19:57,229692.06,credit,Healthcare,Brownview,pos
TXN100844,1087,AC114246,2025-09-06 03:30:38,137911.79,debit,Utilities,New Michelleton,mobile
TXN100845,1559,AC134173,2025-07-11 07:53:33,51094.89,debit,Healthcare,Lake Joshuafort,pos
TXN100846,1539,AC191896,2025-07-09 13:54:51,202602.04,debit,Travel,Barreramouth,mobile
TXN100847,1830,AC185822,2025-08-14 21:58:27,81558.84,debit,Entertainment,West Carolineton,mobile
TXN100848,1737,AC138826,2025-07-30 13:40:12,40847.25,debit,Healthcare,Danielsfort,mobile
TXN100849,1298,AC139654,2025-07-24 08:11:33,21616.13,debit,Shopping,Kimberlyburgh,mobile
TXN100850,1449,AC195119,2025-07-22 13:03:04,26308.58,debit,Healthcare,New Tiffanyberg,pos
TXN100851,1249,AC131316,2025-08-26 10:24:43,1056.59,debit,Utilities,North Sandraport,pos
TXN100852,1242,AC171207,2025-07-29 11:13:43,175636.15,debit,Salary,Territon,pos
TXN100853,1701,AC141934,2025-07-14 10:19:55,228203.22,credit,Dining,North Mariahfurt,mobile
TXN100854,1496,AC109834,2025-08-18 16:52:58,87189.09,debit,Entertainment,Bryanbury,pos
TXN100855,1121,AC194481,2025-08-08 04:56:26,217988.37,credit,Salary,North Sarahfort,mobile
TXN100856,1253,AC155932,2025-09-28 08:37:25,139586.6,debit,Travel,New Kimberly,pos
TXN100857,1933,AC167975,2025-07-17 11:26:47,243483.0,credit,Salary,Phillipchester,web
TXN100858,1119,AC176161,2025-08-25 08:05:12,188367.02,debit,Salary,Medinatown,pos
TXN100859,1761,AC184859,2025-07-23 12:52:42,127075.63,debit,Entertainment,South Jacob,web
TXN100860,1221,AC138031,2025-07-17 18:05:34,70123.77,debit,Healthcare,West Jimmyfort,mobile
TXN100861,1575,AC152048,2025-07-20 23:45:35,213083.93,debit,Travel,North Ericstad,pos
TXN100862,1128,AC149833,2025-07-20 00:26:08,203969.61,debit,Grocery,Maxside,pos
TXN100863,1407,AC141480,2025-09-27 17:11:44,199005.43,debit,Salary,Angelafort,web
TXN100864,1855,AC143313,2025-07-05 11:39:41,169694.43,debit,Shopping,Rachelstad,mobile
TXN100865,1619,AC158263,2025-07-23 17:59:45,19230.25,debit,Dining,Alanbury,web
TXN100866,1211,AC199697,2025-09-23 17:12:54,83810.31,debit,Travel,Jessicamouth,mobile
TXN100867,1595,AC104666,2025-07-03 02:58:44,5170.31,debit,Travel,South Edwardfurt,pos
TXN100868,1116,AC128577,2025-09-09 10:56:19,36258.54,debit,Travel,South Ronaldmouth,pos
TXN100869,1288,AC115699,2025-07-24 22:15:52,101008.72,debit,Healthcare,West Ryanside,pos
TXN100870,1949,AC145801,2025-08-15 04:13:54,71259.98,debit,Utilities,Shannonstad,pos
TXN100871,1092,AC169056,2025-07-25 03:57:13,187231.4,debit,Utilities,Luisborough,web
TXN100872,1648,AC126183,2025-07-30 13:35:24,219534.38,credit,Entertainment,Patelberg,web
TXN100873,1163,AC140120,2025-07-10 00:26:01,90100.25,debit,Entertainment,Goodmanburgh,web
TXN100874,1639,AC131463,2025-07-11 05:31:55,231660.32,debit,Dining,Port Tina,mobile
TXN100875,1640,AC149533,2025-07-29 01:35:11,28686.64,credit,Healthcare,Ronaldtown,web
TXN100876,1470,AC115304,2025-09-02 04:34:58,174460.63,debit,Utilities,Jonathanton,mobile
TXN100877,1648,AC110580,2025-08-14 19:05:51,186222.9,debit,Entertainment,North Lisamouth,pos
TXN100878,1744,AC127312,2025-08-31 17:35:37,74594.27,debit,Dining,Lake Lynnville,mobile
TXN100879,1281,AC117813,2025-07-01 06:56:38,88912.36,debit,Healthcare,Stewarthaven,web
TXN100880,1194,AC173862,2025-09-22 07:30:41,8710.02,debit,Dining,Welchburgh,web
TXN100881,1588,AC147205,2025-08-10 04:40:56,87643.8,debit,Travel,Willisstad,mobile
TXN100882,1979,AC151376,2025-07-31 22:33:19,202793.6,debit,Utilities,Vincentburgh,pos
TXN100883,1712,AC189783,2025-08-13 07:12:00,105309.73,debit,Utilities,Thomasbury,pos
TXN100884,1104,AC109995,2025-07-21 18:20:01,82295.27,debit,Shopping,Port Matthewmouth,web
TXN100885,1522,AC115961,2025-09-16 05:59:23,211929.51,debit,Entertainment,Olsonchester,pos
TXN100886,1102,AC161582,2025-09-22 14:42:08,103771.06,credit,Entertainment,Port Brandichester,pos
TXN100887,1201,AC130723,2025-07-30 17:41:38,3857.57,debit,Dining,Ericbury,pos
TXN100888,1066,AC159782,2025-07-15 17:04:08,179006.12,debit,Utilities,East Robertbury,pos
TXN100889,1639,AC135291,2025-08-23 02:00:45,52294.22,debit,Grocery,Port Nicoleberg,mobile
TXN100890,1850,AC104463,2025-07-10 10:27:01,44993.12,debit,Dining,Gomezton,web
TXN100891,1168,AC194465,2025-08-14 08:32:35,93949.75,debit,Travel,Rothmouth,mobile
TXN100892,1936,AC145802,2025-08-26 17:54:19,177431.93,debit,Entertainment,Joestad,pos
TXN100893,1219,AC191937,2025-07-07 03:39:18,12857.1,debit,Dining,Floresport,mobile
TXN100894,1953,AC121207,2025-09-09 19:20:58,166786.57,debit,Entertainment,South Matthewburgh,mobile
TXN100895,1630,AC130662,2025-07-27 23:32:16,57205.12,debit,Entertainment,East Patrick,mobile
TXN100896,1828,AC155140,2025-09-22 03:06:31,194970.58,debit,Salary,New James,pos
TXN100897,1715,AC128538,2025-07-23 12:29:11,112287.51,debit,Entertainment,Mariashire,web
TXN100898,1947,AC121075,2025-08-19 18:41:09,65654.64,credit,Salary,Brownport,pos
TXN100899,1229,AC162154,2025-08-27 08:02:33,217763.04,debit,Shopping,Justinborough,mobile
TXN100900,1546,AC171546,2025-07-27 23:37:35,167338.59,debit,Grocery,Roachport,pos
TXN100901,1766,AC190785,2025-07-15 05:11:36,247905.43,debit,Utilities,Port Dominic,mobile
TXN100902,1891,AC159436,2025-08-19 12:40:43,190229.79,debit,Grocery,Lake Tiffany,mobile
TXN100903,1235,AC158886,2025-07-18 22:52:00,50974.86,debit,Shopping,Nicholsland,mobile
TXN100904,1356,AC173488,2025-08-14 12:47:35,143578.16,debit,Entertainment,Summersburgh,pos
TXN100905,1294,AC100287,2025-09-24 19:22:43,181815.75,credit,Shopping,Erinchester,mobile
TXN100906,1664,AC174990,2025-08-19 17:39:15,101421.03,debit,Healthcare,West Kennethhaven,web
TXN100907,1452,AC108295,2025-07-16 14:23:49,25976.8,credit,Travel,West Scottstad,mobile
TXN100908,1039,AC110038,2025-09-11 01:52:25,15220.32,debit,Dining,Greenfort,pos
TXN100909,1493,AC140190,2025-07-31 09:04:57,115715.63,debit,Utilities,Davishaven,mobile
TXN100910,1221,AC150481,2025-07-10 19:47:36,174631.17,debit,Healthcare,West Ivan,web
TXN100911,1791,AC181500,2025-08-15 00:30:34,122921.53,debit,Grocery,New Joshuachester,mobile
TXN100912,1020,AC149600,2025-09-28 20:14:32,216160.34,debit,Utilities,East Rachelmouth,web
TXN100913,1398,AC178116,2025-08-18 06:08:14,106353.76,debit,Salary,West Keithchester,mobile
TXN100914,1781,AC186383,2025-09-20 07:54:29,210335.39,credit,Shopping,West William,web
TXN100915,1671,AC108573,2025-07-07 15:02:23,224631.58,debit,Shopping,East Jay,mobile
TXN100916,1989,AC149428,2025-09-13 14:43:04,56998.38,debit,Salary,East Zacharybury,pos
TXN100917,1078,AC196033,2025-09-28 10:15:45,78830.29,debit,Travel,Douglasfort,pos
TXN100918,1297,AC140073,2025-07-07 03:06:19,130486.03,debit,Utilities,Anthonybury,pos
TXN100919,1461,AC111262,2025-09-13 09:14:04,163686.49,debit,Healthcare,New Dustin,mobile
TXN100920,1513,AC143153,2025-08-20 04:20:48,239518.32,debit,Travel,Harmonchester,web
TXN100921,1835,AC115097,2025-08-31 15:34:19,91255.78,credit,Utilities,Danielport,web
TXN100922,1735,AC182308,2025-08-25 20:57:10,201915.34,debit,Shopping,Dodsonstad,mobile
TXN100923,1398,AC141138,2025-09-09 12:06:16,132728.57,debit,Utilities,South Jeffreyton,pos
TXN100924,1639,AC111592,2025-08-19 21:19:21,141238.57,debit,Shopping,Thomasmouth,pos
TXN100925,1783,AC154367,2025-07-07 08:38:25,37049.02,debit,Entertainment,Lake Heatherland,mobile
TXN100926,1571,AC117719,2025-07-25 09:34:44,77306.1,debit,Grocery,Ashleytown,web
TXN100927,1105,AC126227,2025-07-15 01:45:44,26836.26,debit,Grocery,West Christopherstad,pos
TXN100928,1065,AC123178,2025-08-13 11:29:24,196812.99,debit,Grocery,Brandonstad,mobile
TXN100929,1727,AC140609,2025-09-03 13:04:12,90147.52,debit,Shopping,Andrealand,pos
TXN100930,1881,AC174226,2025-07-28 08:12:25,120210.63,debit,Travel,East Sheila,mobile
TXN100931,1906,AC118390,2025-09-12 05:17:25,108502.41,debit,Entertainment,Jamesshire,pos
TXN100932,1853,AC156694,2025-08-20 05:20:07,66831.51,credit,Salary,Mathisside,web
TXN100933,1877,AC166988,2025-07-12 01:34:18,30051.93,debit,Healthcare,Martinezside,mobile
TXN100934,1000,AC137774,2025-09-12 02:51:49,37478.43,debit,Healthcare,North Jessicaside,pos
TXN100935,1789,AC173855,2025-09-04 18:00:12,187527.8,debit,Utilities,South Tinaview,mobile
TXN100936,1954,AC160868,2025-09-25 01:45:28,36816.84,debit,Dining,North Parker,pos
TXN100937,1782,AC187785,2025-08-13 18:24:50,85737.39,debit,Dining,West Emilyland,web
TXN100938,1239,AC122734,2025-07-15 17:20:41,157860.65,debit,Shopping,Aaronfort,web
TXN100939,1892,AC115259,2025-08-25 09:49:10,108408.13,debit,Travel,Danielleland,web
TXN100940,1653,AC137083,2025-07-12 11:40:08,236524.79,debit,Healthcare,East Cameronmouth,mobile
TXN100941,1141,AC120430,2025-07-08 14:34:52,102407.35,debit,Grocery,East Roger,pos
TXN100942,1921,AC133143,2025-09-02 21:58:51,248749.0,debit,Travel,Lake Krystal,pos
TXN100943,1072,AC125878,2025-07-13 11:33:58,21396.27,debit,Entertainment,Brockmouth,pos
TXN100944,1197,AC151182,2025-08-12 20:06:12,165405.36,debit,Travel,North William,pos
TXN100945,1607,AC131160,2025-09-02 01:08:56,144052.85,debit,Dining,New Shawnhaven,mobile
TXN100946,1927,AC126566,2025-08-29 15:28:13,213308.51,debit,Healthcare,New Kathleenchester,web
TXN100947,1678,AC150817,2025-09-18 00:37:08,133351.71,debit,Dining,Lake Joshua,mobile
TXN100948,1992,AC183909,2025-07-21 19:42:48,233487.92,credit,Entertainment,East David,web
TXN100949,1139,AC198405,2025-09-28 23:58:16,218341.39,debit,Healthcare,Lewismouth,pos
TXN100950,1539,AC154813,2025-08-29 22:24:59,73631.91,debit,Utilities,Port Tammyburgh,web
TXN100951,1704,AC130081,2025-07-24 12:29:33,64601.81,debit,Utilities,Chaseburgh,pos
TXN100952,1379,AC142646,2025-09-12 07:54:45,130546.62,debit,Grocery,Lake Sarahview,pos
TXN100953,1708,AC150790,2025-09-27 16:30:58,28500.87,debit,Healthcare,Ryanchester,web
TXN100954,1891,AC160527,2025-08-19 13:07:12,42293.93,debit,Salary,North Wayne,pos
TXN100955,1569,AC127594,2025-09-26 08:00:49,179194.32,credit,Shopping,North Roger,mobile
TXN100956,1741,AC140090,2025-08-12 08:11:19,245510.72,debit,Dining,Lake Alex,web
TXN100957,1001,AC124910,2025-09-02 22:03:52,187540.46,debit,Dining,West Kellyport,mobile
TXN100958,1139,AC185518,2025-08-03 08:05:49,136916.49,debit,Entertainment,Port Taylor,mobile
TXN100959,1578,AC172592,2025-08-17 21:01:15,46937.34,debit,Travel,Allentown,web
TXN100960,1817,AC165055,2025-08-03 22:36:38,87662.87,debit,Healthcare,Manningshire,pos
TXN100961,1466,AC143710,2025-09-16 22:32:18,104782.94,debit,Dining,South Christian,pos
TXN100962,1322,AC115887,2025-08-02 04:12:14,96243.6,debit,Travel,Brandibury,web
TXN100963,1432,AC166348,2025-07-05 03:47:41,54872.88,debit,Utilities,West Morgantown,web
TXN100964,1839,AC107945,2025-09-27 20:56:26,172513.83,debit,Utilities,New Mason,pos
TXN100965,1593,AC153798,2025-09-10 01:47:12,245631.56,debit,Healthcare,South Matthew,mobile
TXN100966,1851,AC111702,2025-07-05 19:41:42,154477.78,credit,Salary,Robertaview,pos
TXN100967,1534,AC106826,2025-09-27 05:50:29,14313.81,debit,Entertainment,Port Garyshire,web
TXN100968,1144,AC102790,2025-09-28 05:52:12,190201.12,debit,Entertainment,New Victoriamouth,mobile
TXN100969,1547,AC130186,2025-09-19 09:18:41,114365.12,debit,Entertainment,South Diane,mobile
TXN100970,1299,AC197353,2025-08-30 07:52:29,83312.68,debit,Salary,Alanstad,pos
TXN100971,1084,AC153046,2025-07-01 10:51:44,133680.45,debit,Healthcare,East Michael,web
TXN100972,1133,AC104114,2025-08-18 23:33:49,94376.1,debit,Salary,Franklinmouth,web
TXN100973,1831,AC128468,2025-09-23 15:05:41,56490.91,debit,Utilities,Peterbury,pos
TXN100974,1598,AC163364,2025-09-08 01:13:46,27056.98,credit,Shopping,Carrchester,pos
TXN100975,1256,AC112136,2025-09-21 13:37:24,245108.08,debit,Entertainment,Rasmussenhaven,web
TXN100976,1055,AC147806,2025-08-16 18:37:59,182167.28,debit,Utilities,North Jeffrey,mobile
TXN100977,1565,AC117812,2025-08-13 19:25:49,55728.11,debit,Entertainment,South Christopherside,mobile
TXN100978,1278,AC113610,2025-07-06 14:25:27,163388.68,debit,Shopping,North Daniellefort,pos
TXN100979,1340,AC165521,2025-09-13 00:33:22,223240.23,credit,Travel,South Jefferyside,web
TXN100980,1045,AC163606,2025-08-14 12:54:25,110981.39,debit,Entertainment,Cantrellside,mobile
TXN100981,1275,AC130960,2025-07-15 08:01:55,233121.12,debit,Salary,Hopkinsstad,web
TXN100982,1675,AC114202,2025-07-21 12:15:44,228177.32,debit,Salary,North Todd,mobile
TXN100983,1599,AC143213,2025-09-14 23:35:27,44620.79,debit,Entertainment,Port Joseph,web
TXN100984,1128,AC127784,2025-08-02 01:46:36,249265.07,debit,Shopping,South Austinton,mobile
TXN100985,1195,AC172116,2025-08-19 10:54:36,108030.84,debit,Healthcare,Lake Laurenburgh,web
TXN100986,1729,AC181055,2025-07-25 02:31:56,198115.22,debit,Travel,New Jacobmouth,web
TXN100987,1913,AC135922,2025-07-14 09:55:11,151562.64,debit,Salary,West Anitabury,pos
TXN100988,1093,AC127284,2025-07-10 07:49:51,4392.7,debit,Entertainment,West Jeffery,web
TXN100989,1470,AC173691,2025-08-06 00:57:38,78207.3,debit,Grocery,South Maria,mobile
TXN100990,1931,AC184659,2025-07-09 23:01:17,159089.46,debit,Shopping,Lake Ashleyland,mobile
TXN100991,1715,AC104759,2025-08-06 13:32:34,233357.8,credit,Salary,Williamsberg,pos
TXN100992,1713,AC101074,2025-08-22 22:06:09,184605.19,debit,Dining,Moramouth,web
TXN100993,1087,AC172774,2025-09-08 17:38:00,63712.64,debit,Grocery,Wellsside,web
TXN100994,1602,AC109111,2025-07-31 17:55:20,66705.91,debit,Healthcare,Port Michelleville,mobile
TXN100995,1723,AC196816,2025-09-13 02:44:35,84839.39,credit,Grocery,Tiffanymouth,mobile
TXN100996,1225,AC136358,2025-07-10 09:38:54,158944.98,debit,Healthcare,Laurachester,web
TXN100997,1790,AC156281,2025-07-11 18:15:31,181096.44,debit,Entertainment,Thomasfurt,mobile
TXN100998,1566,AC178427,2025-09-21 20:40:12,11948.57,debit,Dining,East Edward,web
TXN100999,1562,AC119239,2025-07-13 10:00:18,44938.24,debit,Shopping,Olsonshire,pos
TXN101000,1104,AC177561,2025-07-07 04:32:27,107249.17,debit,Shopping,New Lindsayport,web
TXN101001,1196,AC174288,2025-09-21 19:56:24,93388.77,debit,Travel,New Ashley,pos
TXN101002,1471,AC102485,2025-08-09 13:29:46,245294.82,debit,Utilities,South Brandonton,mobile
TXN101003,1057,AC146977,2025-08-29 23:03:24,109911.69,debit,Dining,Joeside,web
TXN101004,1598,AC127020,2025-08-16 20:26:19,194539.19,debit,Shopping,East Anastad,web
TXN101005,1107,AC149467,2025-08-26 18:09:38,6431.85,debit,Dining,Brennanview,mobile
TXN101006,1422,AC197469,2025-09-08 16:02:55,26839.46,debit,Dining,Deannafort,web
TXN101007,1728,AC134229,2025-09-17 18:22:40,33049.76,debit,Salary,Lewismouth,pos
TXN101008,1296,AC180961,2025-07-05 17:56:22,75050.95,debit,Entertainment,South Rhondabury,web
TXN101009,1862,AC142187,2025-07-22 13:35:28,38350.69,debit,Utilities,North Laura,web
TXN101010,1787,AC179490,2025-09-19 10:11:09,228531.03,debit,Grocery,Smallside,mobile
TXN101011,1564,AC110709,2025-09-08 12:33:41,195350.65,credit,Dining,South Barbara,mobile
TXN101012,1680,AC192211,2025-09-16 13:35:28,45636.9,debit,Grocery,West Wendy,web
TXN101013,1227,AC116554,2025-07-27 11:34:07,184476.9,credit,Dining,Brownview,pos
TXN101014,1468,AC128857,2025-07-31 07:36:57,248313.78,debit,Healthcare,Nguyenbury,web
TXN101015,1597,AC140545,2025-09-22 20:00:56,157273.72,debit,Travel,Turnerstad,pos
TXN101016,1528,AC110205,2025-09-14 19:47:43,68738.64,debit,Shopping,Edwardsside,web
TXN101017,1797,AC127158,2025-07-05 03:02:13,238995.88,debit,Travel,Warnerbury,web
TXN101018,1321,AC115208,2025-08-26 11:17:16,41175.04,debit,Dining,Jonesville,pos
TXN101019,1669,AC100958,2025-08-05 17:32:22,112154.92,debit,Utilities,Hatfieldshire,pos
TXN101020,1730,AC185413,2025-07-21 18:45:53,50214.8,debit,Dining,East Aimeemouth,pos
TXN101021,1837,AC139783,2025-09-10 17:10:51,131679.24,debit,Salary,North Christopherchester,web
TXN101022,1663,AC179648,2025-09-27 14:53:38,229366.48,debit,Dining,North Jennifer,pos
TXN101023,1790,AC112235,2025-09-01 19:48:01,13404.09,credit,Salary,Matthewmouth,web
TXN101024,1867,AC120883,2025-08-01 15:24:34,205580.47,debit,Shopping,Port Kristineport,mobile
TXN101025,1240,AC115248,2025-09-19 10:10:47,25686.17,debit,Shopping,Jamestown,mobile
TXN101026,1369,AC121411,2025-07-03 01:42:47,94120.59,debit,Entertainment,Kristinmouth,mobile
TXN101027,1525,AC108548,2025-08-09 08:50:45,126569.36,debit,Utilities,Brandonberg,web
TXN101028,1843,AC178446,2025-08-06 09:55:51,232714.17,debit,Utilities,Port Victoriachester,mobile
TXN101029,1024,AC110189,2025-08-05 03:50:56,219979.79,debit,Travel,Port Jeffreyfort,pos
TXN101030,1965,AC118389,2025-08-05 07:43:52,231512.86,debit,Entertainment,Stewartside,pos
TXN101031,1290,AC191524,2025-09-03 04:18:46,143147.29,debit,Entertainment,Robertberg,web
TXN101032,1348,AC189334,2025-09-09 10:54:22,55748.04,debit,Dining,Port Jamesfurt,mobile
TXN101033,1673,AC170416,2025-08-12 20:03:36,38004.07,debit,Grocery,Maloneton,web
TXN101034,1022,AC112996,2025-07-13 23:24:14,77401.41,debit,Entertainment,Flowershaven,mobile
TXN101035,1121,AC126752,2025-07-21 11:53:37,154695.5,debit,Shopping,Blakefort,web
TXN101036,1311,AC121713,2025-08-03 05:49:14,10823.13,debit,Healthcare,South Jeremy,mobile
TXN101037,1826,AC176448,2025-07-12 21:04:43,154700.29,debit,Grocery,New Loretta,web
TXN101038,1867,AC193992,2025-07-03 07:00:59,80824.4,debit,Shopping,Velasquezfurt,web
TXN101039,1599,AC171075,2025-09-06 04:16:28,127645.83,debit,Utilities,Matthewston,mobile
TXN101040,1622,AC125008,2025-09-21 08:27:32,142852.54,debit,Dining,Jimville,web
TXN101041,1009,AC169697,2025-07-04 11:01:31,62085.7,credit,Grocery,Jameshaven,pos
TXN101042,1292,AC153955,2025-08-30 22:07:24,148516.52,debit,Shopping,West Kimberly,mobile
TXN101043,1811,AC186477,2025-09-20 14:45:16,71100.9,credit,Healthcare,Watkinschester,pos
TXN101044,1927,AC177495,2025-08-12 09:57:36,171582.55,credit,Grocery,North Judithmouth,mobile
TXN101045,1000,AC183833,2025-07-05 07:59:37,88401.47,debit,Travel,New Kellychester,pos
TXN101046,1903,AC140710,2025-07-27 08:07:54,60294.23,debit,Grocery,Lake Heatherfort,pos
TXN101047,1099,AC111008,2025-07-11 03:20:02,193905.53,credit,Entertainment,East Danielside,web
TXN101048,1316,AC176538,2025-07-20 14:05:59,237254.91,debit,Utilities,Ashleyland,mobile
TXN101049,1687,AC193322,2025-07-29 05:44:11,66120.76,credit,Utilities,Port Randy,pos
TXN101050,1169,AC106721,2025-07-19 10:38:01,114423.29,debit,Salary,Laneton,web
TXN101051,1844,AC126348,2025-07-27 11:58:49,148105.34,debit,Utilities,Port Lindaton,pos
TXN101052,1512,AC155247,2025-07-15 21:22:58,180095.46,debit,Entertainment,South Kylestad,web
TXN101053,1552,AC101343,2025-08-25 18:40:38,118785.19,credit,Dining,New Keithland,mobile
TXN101054,1012,AC195498,2025-08-22 20:46:23,232909.12,debit,Grocery,Lake Maryhaven,mobile
TXN101055,1512,AC171564,2025-08-28 12:29:45,2223.94,debit,Travel,East Charlestown,mobile
TXN101056,1526,AC144455,2025-09-02 08:13:12,198348.07,debit,Salary,Port Christopher,mobile
TXN101057,1960,AC190106,2025-07-11 04:14:46,117214.48,debit,Utilities,West Patriciashire,mobile
TXN101058,1851,AC179605,2025-07-20 16:10:09,176797.15,debit,Salary,New Roger,pos
TXN101059,1924,AC130657,2025-07-26 06:01:08,193969.81,debit,Travel,South Jeffreyshire,pos
TXN101060,1984,AC188095,2025-09-07 11:55:52,91132.73,debit,Grocery,Lake Elizabeth,pos
TXN101061,1127,AC120529,2025-08-08 15:03:47,218913.64,credit,Salary,Matthewbury,web
TXN101062,1176,AC129866,2025-09-07 06:37:48,240366.01,debit,Healthcare,Amandaport,mobile
TXN101063,1021,AC118844,2025-08-29 16:20:33,43049.57,debit,Grocery,South Tammy,mobile
TXN101064,1979,AC126399,2025-08-15 12:55:29,227925.4,debit,Grocery,Angelastad,web
TXN101065,1761,AC190281,2025-08-27 04:07:34,57157.99,debit,Healthcare,Lake Andrea,mobile
TXN101066,1355,AC194905,2025-07-19 18:46:55,152692.02,credit,Shopping,New Jennifer,mobile
TXN101067,1853,AC117717,2025-07-21 18:22:10,122198.21,debit,Entertainment,Deckerton,pos
TXN101068,1375,AC156987,2025-07-16 14:06:09,160487.32,credit,Healthcare,West Jenniferchester,pos
TXN101069,1151,AC117280,2025-08-30 06:17:35,218135.8,debit,Entertainment,Petersonland,pos
TXN101070,1262,AC103240,2025-09-19 11:40:26,175002.34,debit,Healthcare,Lake Kathrynmouth,mobile
TXN101071,1137,AC187449,2025-08-09 16:34:16,122145.38,debit,Utilities,South Edward,web
TXN101072,1108,AC175592,2025-07-30 02:30:41,232969.03,debit,Utilities,Loganside,mobile
TXN101073,1939,AC122881,2025-08-29 21:59:22,131774.56,credit,Dining,Rushton,web
TXN101074,1041,AC109882,2025-08-19 23:43:25,179552.31,debit,Grocery,Richardview,web
TXN101075,1760,AC128474,2025-08-09 23:22:55,180447.38,debit,Travel,North Jeffrey,web
TXN101076,1438,AC137162,2025-07-09 04:58:15,237237.51,debit,Healthcare,Kendraland,web
TXN101077,1497,AC129813,2025-08-16 08:58:19,109646.3,debit,Healthcare,Elizabethborough,mobile
TXN101078,1815,AC179252,2025-08-16 05:15:39,173198.88,debit,Dining,Samanthamouth,web
TXN101079,1366,AC146426,2025-08-24 01:37:02,47964.95,debit,Dining,Carlosland,mobile
TXN101080,1427,AC146186,2025-08-11 10:05:20,22537.5,credit,Healthcare,East Victoria,pos
TXN101081,1486,AC158980,2025-07-04 13:42:54,107044.5,debit,Entertainment,East Joshua,web
TXN101082,1991,AC194283,2025-07-20 17:23:16,39246.41,debit,Entertainment,South Megan,web
TXN101083,1203,AC118442,2025-09-26 21:06:11,36362.73,debit,Utilities,New Christopherburgh,web
TXN101084,1717,AC191066,2025-08-08 15:39:17,109288.32,credit,Travel,North Devinchester,mobile
TXN101085,1727,AC136501,2025-08-25 06:37:28,196805.41,debit,Shopping,Port Christopher,pos
TXN101086,1026,AC188475,2025-09-07 17:10:42,137823.35,debit,Salary,Valentinefurt,mobile
TXN101087,1922,AC153980,2025-07-24 18:29:26,223110.93,debit,Shopping,South Alexisville,mobile
TXN101088,1272,AC126251,2025-09-13 18:32:48,97945.14,debit,Grocery,East Dorothyfurt,pos
TXN101089,1134,AC194664,2025-07-15 21:43:13,36077.76,debit,Salary,North Michaelchester,mobile
TXN101090,1029,AC120048,2025-08-02 00:20:22,63199.61,debit,Dining,Lake Danielchester,mobile
TXN101091,1295,AC162983,2025-09-19 19:08:35,236586.8,debit,Shopping,Richardsview,web
TXN101092,1797,AC187628,2025-09-02 07:48:27,180157.42,debit,Salary,East Jasonville,pos
TXN101093,1893,AC182330,2025-09-14 11:25:26,19106.7,debit,Healthcare,Christopherfurt,web
TXN101094,1394,AC133001,2025-09-25 18:28:24,182381.07,debit,Dining,Lake Laurachester,pos
TXN101095,1867,AC108765,2025-09-10 19:12:14,2566.77,debit,Utilities,North Leonardland,mobile
TXN101096,1932,AC100309,2025-08-17 10:04:13,77491.05,debit,Utilities,Sandersfort,mobile
TXN101097,1888,AC159219,2025-07-13 02:16:58,200956.01,debit,Shopping,Jonesfurt,pos
TXN101098,1639,AC158312,2025-08-05 04:35:40,183732.69,debit,Utilities,South Laurastad,pos
TXN101099,1385,AC178710,2025-07-25 06:40:06,210024.79,debit,Grocery,Johnland,pos
TXN101100,1342,AC125782,2025-09-03 22:26:47,71207.17,debit,Utilities,Huangside,pos
TXN101101,1930,AC126582,2025-07-19 10:04:42,17342.53,debit,Grocery,Port Timothy,web
TXN101102,1966,AC182704,2025-07-30 14:24:39,176097.36,credit,Salary,Boydberg,pos
TXN101103,1405,AC120053,2025-08-06 14:55:46,156320.32,credit,Utilities,Sherryburgh,pos
TXN101104,1256,AC177877,2025-09-23 18:20:00,70001.54,debit,Grocery,Hamptonstad,web
TXN101105,1505,AC153839,2025-07-19 06:54:08,184467.1,debit,Travel,Robertshaven,mobile
TXN101106,1016,AC119871,2025-07-23 11:20:25,240456.75,credit,Grocery,Webbside,mobile
TXN101107,1959,AC104194,2025-08-28 15:50:33,235620.73,debit,Travel,Port Dianamouth,pos
TXN101108,1898,AC138994,2025-08-05 14:59:48,49996.07,debit,Utilities,East Deborahhaven,web
TXN101109,1287,AC107573,2025-07-18 14:39:22,51236.85,debit,Healthcare,North Michelle,mobile
TXN101110,1519,AC119191,2025-07-08 00:22:17,29666.22,debit,Entertainment,New Jamesberg,web
TXN101111,1032,AC109867,2025-08-16 14:12:10,43335.3,debit,Travel,Lake Jacob,pos
TXN101112,1615,AC112552,2025-08-19 00:06:05,248564.45,debit,Healthcare,Diazmouth,pos
TXN101113,1485,AC194153,2025-09-17 08:30:18,38329.94,debit,Grocery,Patriciashire,web
TXN101114,1430,AC149710,2025-07-26 01:33:44,151784.05,debit,Healthcare,East Kristinton,pos
TXN101115,1967,AC178273,2025-07-17 03:55:31,165154.03,credit,Healthcare,Georgeshire,mobile
TXN101116,1590,AC190055,2025-07-08 08:23:05,81979.17,debit,Shopping,North Patricia,pos
